reference_dcp	iter	base_before_dcp	net_name	sink_cell	target_slice	split_name	buffer_name	sink_pin_cmd	resolved_sink_pin	baseline_ps	eco_total_ps	delta_total_ps	eco_seg1_ps	eco_seg2_ps	lut_delay_ps
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1171	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1171/base_before.dcp	f[106]_INST_0_i_2/O	f[107]_INST_0_i_1	SLICE_X33Y516				I3	1763.0	4280.7	2517.7	2565.8	1679.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1172	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1172/base_before.dcp	f[53]_INST_0_i_2/O	f[53]_INST_0_i_1	SLICE_X53Y423				I0	877.2	3877.5	3000.3	2032.1	1810.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1173	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1173/base_before.dcp	f[53]_INST_0_i_2/O	f[54]_INST_0_i_4	SLICE_X53Y423				I3	877.2	3877.5	3000.3	2032.1	1810.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1174	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1174/base_before.dcp	f[57]_INST_0_i_2/O	f[59]_INST_0_i_4	SLICE_X49Y423				I1	1041.5	4083.0	3041.5	2294.8	1753.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1175	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1175/base_before.dcp	f[57]_INST_0_i_2/O	f[58]_INST_0_i_1	SLICE_X49Y423				I3	1041.5	4083.0	3041.5	2294.8	1753.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1176	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1176/base_before.dcp	f[44]_INST_0_i_2_n_0	f[53]_INST_0_i_7	SLICE_X54Y432										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1177	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1177/base_before.dcp	f[45]_INST_0_i_2_n_0	f[53]_INST_0_i_9	SLICE_X56Y432										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1178	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1178/base_before.dcp	f[45]_INST_0_i_2_n_0	f[53]_INST_0_i_8	SLICE_X56Y432										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1179	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1179/base_before.dcp	f[50]_INST_0_i_2_n_0	f[58]_INST_0_i_9	SLICE_X53Y428										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1180	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1180/base_before.dcp	f[50]_INST_0_i_2_n_0	f[58]_INST_0_i_8	SLICE_X53Y428										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1181	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1181/base_before.dcp	f[54]_INST_0_i_2_n_0	f[54]_INST_0_i_1	SLICE_X53Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1182	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1182/base_before.dcp	f[54]_INST_0_i_2_n_0	f[56]_INST_0_i_4	SLICE_X53Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1183	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1183/base_before.dcp	f[54]_INST_0_i_2_n_0	f[55]_INST_0_i_1	SLICE_X53Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1184	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1184/base_before.dcp	f[58]_INST_0_i_2_n_0	f[58]_INST_0_i_1	SLICE_X49Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1185	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1185/base_before.dcp	f[58]_INST_0_i_2_n_0	f[59]_INST_0_i_4	SLICE_X49Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1186	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1186/base_before.dcp	f[97]_INST_0_i_3_n_0	f[99]_INST_0_i_4	SLICE_X44Y461										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1187	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1187/base_before.dcp	f[44]_INST_0_i_2/O	f[53]_INST_0_i_7	SLICE_X54Y432				I2	747.0	3823.4	3076.4	2096.4	1692.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1188	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1188/base_before.dcp	f[45]_INST_0_i_2/O	f[53]_INST_0_i_9	SLICE_X56Y432				I0	611.9	3114.8	2502.9	1724.2	1355.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1189	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1189/base_before.dcp	f[45]_INST_0_i_2/O	f[53]_INST_0_i_8	SLICE_X56Y432				I1	611.9	3114.8	2502.9	1724.2	1355.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1190	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1190/base_before.dcp	f[50]_INST_0_i_2/O	f[58]_INST_0_i_9	SLICE_X53Y428				I0	778.0	3754.0	2976.0	1999.6	1719.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1191	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1191/base_before.dcp	f[50]_INST_0_i_2/O	f[58]_INST_0_i_8	SLICE_X53Y428				I1	778.0	3754.0	2976.0	1999.6	1719.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1192	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1192/base_before.dcp	f[54]_INST_0_i_2/O	f[54]_INST_0_i_1	SLICE_X53Y423				I0						
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1193	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1193/base_before.dcp	f[54]_INST_0_i_2/O	f[56]_INST_0_i_4	SLICE_X53Y423				I1						
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1194	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1194/base_before.dcp	f[54]_INST_0_i_2/O	f[55]_INST_0_i_1	SLICE_X53Y423				I3						
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1195	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1195/base_before.dcp	f[58]_INST_0_i_2/O	f[58]_INST_0_i_1	SLICE_X49Y423				I0	1010.8	3892.5	2881.7	2085.5	1772.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1196	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1196/base_before.dcp	f[58]_INST_0_i_2/O	f[59]_INST_0_i_4	SLICE_X49Y423				I3	1010.8	3892.5	2881.7	2085.5	1772.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1197	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1197/base_before.dcp	f[97]_INST_0_i_3/O	f[99]_INST_0_i_4	SLICE_X44Y461				I2	1073.9	2827.5	1753.6	1164.2	1628.3	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1198	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1198/base_before.dcp	f[48]_INST_0_i_2_n_0	f[58]_INST_0_i_7	SLICE_X53Y429										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1199	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1199/base_before.dcp	f[76]_INST_0_i_1_n_0	f[76]_INST_0	SLICE_X46Y430				I	847.1	2677.9	1830.8	1704.3	938.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1200	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1200/base_before.dcp	f[98]_INST_0_i_1_n_0	f[98]_INST_0	SLICE_X45Y554				I	1890.0	5163.701	3273.702	1487.8	3640.901	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1201	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1201/base_before.dcp	f[98]_INST_0_i_3_n_0	f[99]_INST_0_i_4	SLICE_X44Y462										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1202	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1202/base_before.dcp	f[48]_INST_0_i_2/O	f[58]_INST_0_i_7	SLICE_X53Y429				I4	876.3	3805.4	2929.1	2132.9	1637.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1203	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1203/base_before.dcp	f[98]_INST_0_i_3/O	f[99]_INST_0_i_4	SLICE_X44Y462				I4	978.2	2557.0	1578.8	920.4	1601.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1204	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1204/base_before.dcp	f[34]_INST_0_i_1_n_0	f[34]_INST_0	SLICE_X55Y441				I	976.2	2403.1	1426.9	1373.7	994.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1205	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1205/base_before.dcp	f[42]_INST_0_i_2_n_0	f[48]_INST_0_i_6	SLICE_X54Y433										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1206	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1206/base_before.dcp	f[46]_INST_0_i_2_n_0	f[53]_INST_0_i_6	SLICE_X54Y430										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1207	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1207/base_before.dcp	f[47]_INST_0_i_1_n_0	f[47]_INST_0	SLICE_X54Y427				I	958.3	2982.0	2023.7	1735.0	1212.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1208	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1208/base_before.dcp	f[48]_INST_0_i_2_n_0	f[53]_INST_0_i_5	SLICE_X53Y428										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1209	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1209/base_before.dcp	f[49]_INST_0_i_2_n_0	f[58]_INST_0_i_7	SLICE_X53Y429										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1210	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1210/base_before.dcp	f[51]_INST_0_i_2_n_0	f[53]_INST_0_i_4	SLICE_X53Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1211	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1211/base_before.dcp	f[95]_INST_0_i_3_n_0	f[98]_INST_0_i_4	SLICE_X44Y462										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1212	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1212/base_before.dcp	f[42]_INST_0_i_2/O	f[48]_INST_0_i_6	SLICE_X54Y433				I4	726.5	3914.8	3188.3	2150.2	1729.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1213	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1213/base_before.dcp	f[46]_INST_0_i_2/O	f[53]_INST_0_i_6	SLICE_X54Y430				I2	721.2	3773.6	3052.4	2096.4	1642.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1214	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1214/base_before.dcp	f[48]_INST_0_i_2/O	f[53]_INST_0_i_5	SLICE_X53Y428				I1	1001.3	3823.7	2822.4	2184.2	1604.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1215	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1215/base_before.dcp	f[49]_INST_0_i_2/O	f[58]_INST_0_i_7	SLICE_X53Y429				I2	988.3	3896.7	2908.4	2184.2	1677.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1216	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1216/base_before.dcp	f[51]_INST_0_i_2/O	f[53]_INST_0_i_4	SLICE_X53Y424				I3	919.9	3950.5	3030.6	2184.2	1731.3	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1217	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1217/base_before.dcp	f[95]_INST_0_i_3/O	f[98]_INST_0_i_4	SLICE_X44Y462				I2	970.0	2538.2	1568.2	920.4	1582.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1218	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1218/base_before.dcp	f[30]_INST_0_i_1_n_0	f[30]_INST_0	SLICE_X55Y444				I	1054.3	3090.6	2036.3	2079.4	976.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1219	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1219/base_before.dcp	f[32]_INST_0_i_1_n_0	f[32]_INST_0	SLICE_X54Y443				I	1007.8	3132.1	2124.3	1793.1	1304.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1220	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1220/base_before.dcp	f[33]_INST_0_i_1_n_0	f[33]_INST_0	SLICE_X55Y443				I	957.8	3117.1	2159.3	2122.4	959.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1221	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1221/base_before.dcp	f[33]_INST_0_i_2_n_0	f[33]_INST_0_i_1	SLICE_X55Y443										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1222	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1222/base_before.dcp	f[33]_INST_0_i_2_n_0	f[34]_INST_0_i_4	SLICE_X55Y443										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1223	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1223/base_before.dcp	f[35]_INST_0_i_1_n_0	f[35]_INST_0	SLICE_X55Y441				I	957.8	3081.3	2123.5	2079.4	966.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1224	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1224/base_before.dcp	f[35]_INST_0_i_2_n_0	f[35]_INST_0_i_1	SLICE_X55Y441										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1225	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1225/base_before.dcp	f[36]_INST_0_i_1_n_0	f[36]_INST_0	SLICE_X55Y438				I	1021.7	2381.3	1359.6	1416.7	929.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1226	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1226/base_before.dcp	f[40]_INST_0_i_2_n_0	f[48]_INST_0_i_9	SLICE_X55Y435										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1227	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1227/base_before.dcp	f[40]_INST_0_i_2_n_0	f[43]_INST_0_i_4	SLICE_X55Y435										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1228	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1228/base_before.dcp	f[43]_INST_0_i_2_n_0	f[53]_INST_0_i_7	SLICE_X54Y434										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1229	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1229/base_before.dcp	f[44]_INST_0_i_2_n_0	f[48]_INST_0_i_5	SLICE_X54Y431										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1230	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1230/base_before.dcp	f[47]_INST_0_i_2_n_0	f[53]_INST_0_i_6	SLICE_X54Y430										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1231	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1231/base_before.dcp	f[49]_INST_0_i_2_n_0	f[53]_INST_0_i_5	SLICE_X53Y429										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1232	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1232/base_before.dcp	f[50]_INST_0_i_1_n_0	f[50]_INST_0	SLICE_X54Y422				I	965.5	3064.3	2098.8	1735.0	1294.3	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1233	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1233/base_before.dcp	f[52]_INST_0_i_2_n_0	f[54]_INST_0_i_4	SLICE_X53Y425										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1234	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1234/base_before.dcp	f[52]_INST_0_i_2_n_0	f[53]_INST_0_i_1	SLICE_X53Y425										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1235	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1235/base_before.dcp	f[96]_INST_0_i_3_n_0	f[96]_INST_0_i_1	SLICE_X44Y463										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1236	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1236/base_before.dcp	f[96]_INST_0_i_3_n_0	f[98]_INST_0_i_4	SLICE_X44Y463										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1237	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1237/base_before.dcp	f[33]_INST_0_i_2/O	f[33]_INST_0_i_1	SLICE_X55Y443				I0	504.5	3911.8	3407.3	2517.5	1359.3	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1238	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1238/base_before.dcp	f[33]_INST_0_i_2/O	f[34]_INST_0_i_4	SLICE_X55Y443				I3	525.5	3940.2	3414.7	2517.5	1387.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1239	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1239/base_before.dcp	f[35]_INST_0_i_2/O	f[35]_INST_0_i_1	SLICE_X55Y441				I0	495.5	3906.6	3411.1	2513.9	1357.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1240	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1240/base_before.dcp	f[40]_INST_0_i_2/O	f[48]_INST_0_i_9	SLICE_X55Y435				I0	558.3	3093.6	2535.3	1645.6	1413.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1241	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1241/base_before.dcp	f[40]_INST_0_i_2/O	f[43]_INST_0_i_4	SLICE_X55Y435				I1	553.3	3081.4	2528.1	1645.6	1400.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1242	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1242/base_before.dcp	f[43]_INST_0_i_2/O	f[53]_INST_0_i_7	SLICE_X54Y434				I4	686.4	4157.1	3470.7	2294.7	1827.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1243	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1243/base_before.dcp	f[44]_INST_0_i_2/O	f[48]_INST_0_i_5	SLICE_X54Y431				I3	680.6	3893.0	3212.4	2103.6	1754.4	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1244	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1244/base_before.dcp	f[47]_INST_0_i_2/O	f[53]_INST_0_i_6	SLICE_X54Y430				I4	764.0	3940.5	3176.5	2103.6	1801.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1245	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1245/base_before.dcp	f[49]_INST_0_i_2/O	f[53]_INST_0_i_5	SLICE_X53Y429				I3	902.3	3896.7	2994.4	2184.2	1677.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1246	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1246/base_before.dcp	f[52]_INST_0_i_2/O	f[54]_INST_0_i_4	SLICE_X53Y425				I1	842.5	3787.3	2944.8	2042.6	1709.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1247	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1247/base_before.dcp	f[52]_INST_0_i_2/O	f[53]_INST_0_i_1	SLICE_X53Y425				I3	855.5	3800.3	2944.8	2042.6	1722.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1248	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1248/base_before.dcp	f[96]_INST_0_i_3/O	f[96]_INST_0_i_1	SLICE_X44Y463				I1	941.0	2813.3	1872.3	1206.7	1571.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1249	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1249/base_before.dcp	f[96]_INST_0_i_3/O	f[98]_INST_0_i_4	SLICE_X44Y463				I4	941.0	2813.3	1872.3	1206.7	1571.6	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1250	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1250/base_before.dcp	f[35]_INST_0_i_2_n_0	f[36]_INST_0_i_4	SLICE_X55Y440										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1251	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1251/base_before.dcp	f[37]_INST_0_i_1_n_0	f[37]_INST_0	SLICE_X55Y439				I	957.8	2960.3	2002.5	2012.2	913.1	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1252	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1252/base_before.dcp	f[37]_INST_0_i_2_n_0	f[37]_INST_0_i_1	SLICE_X55Y438										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1253	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1253/base_before.dcp	f[40]_INST_0_i_1_n_0	f[40]_INST_0	SLICE_X54Y435				I	965.8	3168.7	2202.9	1779.5	1354.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1254	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1254/base_before.dcp	f[40]_INST_0_i_2_n_0	f[40]_INST_0_i_1	SLICE_X55Y435										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_1255	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_1255/base_before.dcp	f[40]_INST_0_i_2_n_0	f[41]_INST_0_i_4	SLICE_X55Y435										
